id,input_path,crop_path,x,y,w,h,ocr_text,ocr_conf,method
10102805,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102805_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102805_2_label.jpg,42,224,80,108,anCnoc,0.9865715699095559,ocr_union
10102805,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102805_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102805_1_label.jpg,145,52,288,415,peatheart,0.9999648726875285,ocr_union
60200278,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200278_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200278_2_label.jpg,34,242,94,52,KOVAL,0.8951979014331336,ocr_union
60200278,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200278_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200278_1_label.jpg,208,279,186,123,KOVAL,0.8097032030760711,ocr_union
60200279,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200279_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200279_2_label.jpg,35,241,94,53,KOVAL,0.7922448808382554,ocr_union
60200279,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200279_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200279_1_label.jpg,214,291,178,120,DRY GIN,0.8024890164795458,ocr_union
60200280,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200280_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200280_2_label.jpg,31,223,94,42,KOVAL,0.8854261530638624,ocr_union
60200280,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200280_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200280_1_label.jpg,210,276,180,163,KOVAL,0.8147127679251427,ocr_union
60200281,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200281_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200281_2_label.jpg,31,223,94,62,KOVAL,0.796156031869715,ocr_union
60200281,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200281_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200281_1_label.jpg,212,278,176,135,KOVAL,0.6872805035285817,ocr_union
50200766,/Users/mainframe/Workspace/ML/WV-Team/data/photos/50200766_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/50200766_2_label.jpg,30,228,92,38,KOVAL,0.7952657524763495,ocr_union
50200766,/Users/mainframe/Workspace/ML/WV-Team/data/photos/50200766_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/50200766_1_label.jpg,216,2,378,429,MDs,0.9983955744757971,ocr_union
30200938,/Users/mainframe/Workspace/ML/WV-Team/data/photos/30200938_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/30200938_2_label.jpg,34,230,92,38,KOVAL,0.7154088512847719,ocr_union
30200938,/Users/mainframe/Workspace/ML/WV-Team/data/photos/30200938_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/30200938_1_label.jpg,218,278,166,153,KEY,0.8925236228663267,ocr_union
10102410,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102410_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102410_2_label.jpg,20,307,117,32,LAGAVULT,0.6224298177424169,ocr_union
10102410,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102410_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102410_1_label.jpg,138,370,201,91,LAGAVULIN,0.9859902164122847,ocr_union
10102411,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102411_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102411_2_label.jpg,0,0,158,435,,,default
10102411,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102411_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102411_1_label.jpg,160,369,308,121,LAGAVULI,0.4181578680994934,ocr_union
10102412,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102412_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102412_2_label.jpg,29,317,103,36,LGALLLLI,0.4644917762089826,ocr_union
10102412,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102412_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102412_1_label.jpg,159,371,320,122,LAGAVULIN,0.9986915678465635,ocr_union
10102413,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102413_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102413_2_label.jpg,28,234,106,32,LAGAVULIN,0.6047409621787285,ocr_union
10102413,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102413_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102413_1_label.jpg,145,119,202,96,LAGAVULIN,0.7875826404728192,ocr_union
10102414,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102414_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102414_2_label.jpg,26,234,108,32,LAGAVULIN,0.9983529618685115,ocr_union
10102414,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102414_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102414_1_label.jpg,120,116,335,305,LAGAVULIN,0.9997078761690488,ocr_union
10102415,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102415_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102415_2_label.jpg,26,310,106,30,MGAVULIN,0.5863262779584045,ocr_union
10102415,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102415_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102415_1_label.jpg,140,74,317,397,LAGAVULIN,0.9984917912986523,ocr_union
10102416,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102416_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102416_2_label.jpg,0,0,158,435,,,default
10102416,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102416_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102416_1_label.jpg,149,81,310,386,LAGAVULIN,0.8593798196152774,ocr_union
10102417,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102417_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102417_2_label.jpg,24,234,112,30,LAGAVULIN,0.6984939496092675,ocr_union
10102417,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102417_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102417_1_label.jpg,127,47,344,338,LAGAVULIN,0.9982336904932433,ocr_union
10102418,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102418_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102418_2_label.jpg,24,240,112,32,LAGAVULIN,0.374507459073644,ocr_union
10102418,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102418_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102418_1_label.jpg,269,92,205,98,LAGAVULIN,0.9735065424774838,ocr_union
10102419,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102419_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102419_2_label.jpg,22,312,114,34,LAGAVULIN,0.9785301471836642,ocr_union
10102419,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102419_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102419_1_label.jpg,149,381,327,94,LAGAVULIN,0.9940482343414904,ocr_union
10102421,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102421_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102421_2_label.jpg,24,314,112,34,LAGAVULIN,0.9972844811686759,ocr_union
10102421,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102421_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102421_1_label.jpg,190,369,281,116,LAGAVULIN,0.8422994015384252,ocr_union
10102423,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102423_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102423_2_label.jpg,24,300,112,36,LAGAVULIN,0.72515615130056,ocr_union
10102423,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102423_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102423_1_label.jpg,145,374,332,95,LAGAVULIN,0.9968427917939999,ocr_union
10102424,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102424_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102424_2_label.jpg,26,312,112,34,LAGAVULIN,0.9910258274202708,ocr_union
10102424,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102424_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102424_1_label.jpg,163,338,302,137,LAGAVULIN,0.959272067222134,ocr_union
10102430,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102430_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102430_2_label.jpg,17,225,127,133,1815,0.9994743466377258,ocr_union
10102430,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102430_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102430_1_label.jpg,128,148,337,268,LAPHROAIG,0.9909030821047122,ocr_union
10102431,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102431_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102431_2_label.jpg,17,225,127,133,1815,0.9994743466377258,ocr_union
10102431,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102431_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102431_1_label.jpg,128,51,310,349,LAPHROAIG,0.9994108790312372,ocr_union
10102432,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102432_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102432_2_label.jpg,0,0,158,435,,,default
10102432,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102432_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102432_1_label.jpg,128,148,337,268,LAPHROAIG,0.9909030821047122,ocr_union
10702855,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10702855_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10702855_2_label.jpg,56,318,50,30,FNTH,0.6224879622459412,ocr_union
10702855,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10702855_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10702855_1_label.jpg,110,156,380,425,,,fallback
10702856,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10702856_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10702856_2_label.jpg,56,318,48,30,HOTE,0.689085841178894,ocr_union
10702856,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10702856_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10702856_1_label.jpg,182,100,142,193,HOPE,0.9998292922973633,ocr_union
10702857,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10702857_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10702857_2_label.jpg,50,162,62,34,LAKES,0.9998803136808945,ocr_union
10702857,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10702857_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10702857_1_label.jpg,157,113,275,192,HAKES,0.5306179473552638,ocr_union
10102434,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102434_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102434_2_label.jpg,15,225,128,137,18i5,0.6252456307411194,ocr_union
10102434,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102434_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102434_1_label.jpg,141,145,344,358,1815,0.999433159828186,ocr_union
10102435,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102435_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102435_2_label.jpg,17,231,126,137,1815,0.9998804926872253,ocr_union
10102435,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102435_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102435_1_label.jpg,150,143,307,358,1815,0.9878845810890198,ocr_union
10102436,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102436_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102436_2_label.jpg,17,26,126,336,1815,0.9999129176139832,ocr_union
10102436,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102436_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102436_1_label.jpg,124,69,343,418,1815,0.9990971684455872,ocr_union
10102438,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102438_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102438_2_label.jpg,15,28,128,275,1815,0.9952643513679504,ocr_union
10102438,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102438_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102438_1_label.jpg,126,136,310,262,LAPHROAIG,0.9994003668474544,ocr_union
10102439,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102439_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102439_2_label.jpg,15,223,129,141,1815,0.7973707914352417,ocr_union
10102439,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102439_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102439_1_label.jpg,141,147,328,366,1815,0.9921976327896118,ocr_union
10102443,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102443_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102443_2_label.jpg,13,239,132,105,FoUR OAK,0.5402138595508417,ocr_union
10102443,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102443_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102443_1_label.jpg,132,127,339,351,FOUR OAK,0.9986355315591114,ocr_union
10102446,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102446_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102446_2_label.jpg,11,231,135,100,PX CASK,0.9987501909445701,ocr_union
10102446,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102446_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102446_1_label.jpg,152,151,313,301,PX CASK,0.9990893298432426,ocr_union
10102447,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102447_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102447_2_label.jpg,13,239,132,97,PX CASK,0.9720934323323045,ocr_union
10102447,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102447_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102447_1_label.jpg,110,130,328,358,LAPHROAIG,0.9879901477938122,ocr_union
10102448,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102448_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102448_2_label.jpg,17,24,124,312,LAPHROAIG,0.9979646972443524,ocr_union
10102448,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102448_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102448_1_label.jpg,128,53,306,412,LAPHROAIG,0.9996355837364531,ocr_union
10102449,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102449_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102449_2_label.jpg,11,229,134,139,QUARTER CASK,0.8234748902097105,ocr_union
10102449,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102449_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102449_1_label.jpg,135,151,328,319,QUARTER CASK,0.9747062008748277,ocr_union
10102450,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102450_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102450_2_label.jpg,15,229,130,137,SELECT,0.9865023495744464,ocr_union
10102450,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102450_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102450_1_label.jpg,135,149,332,362,SELECT,0.9992763116822785,ocr_union
10102451,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102451_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102451_2_label.jpg,15,233,131,89,THE 1815,0.9990509729359324,ocr_union
10102451,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102451_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102451_1_label.jpg,143,143,310,296,THE 1815,0.9992121893057067,ocr_union
60200336,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200336_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200336_2_label.jpg,33,88,92,184,TOWN,0.9998608827590942,ocr_union
60200336,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200336_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200336_1_label.jpg,219,91,193,435,TOWN,0.8362597506288817,ocr_union
60200337,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200337_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200337_2_label.jpg,30,193,95,155,TOWN,0.9999217987060547,ocr_union
60200337,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200337_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200337_1_label.jpg,213,78,236,447,BRANCH,0.9997739360945276,ocr_union
10102461,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102461_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102461_2_label.jpg,30,256,98,36,LINKWOOD,0.9953984432049103,ocr_union
10102461,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102461_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102461_1_label.jpg,217,319,167,97,LINKWOOD,0.9992960028242948,ocr_union
60100442,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60100442_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60100442_2_label.jpg,28,322,104,34,LOch LOMOND,0.4615915015049269,ocr_union
60100442,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60100442_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60100442_1_label.jpg,173,126,262,369,LOMOND,0.9996223768091447,ocr_union
10102462,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102462_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102462_2_label.jpg,30,316,100,36,loch LOMOND,0.8684417089533217,ocr_union
10102462,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102462_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102462_1_label.jpg,151,77,301,480,LOMOND,0.9994955867345056,ocr_union
10102465,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102465_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102465_2_label.jpg,32,268,100,86,LOCH LOMOND,0.9907732427484592,ocr_union
10102465,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102465_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102465_1_label.jpg,169,132,319,356,LOMOND,0.999953474115584,ocr_union
10102469,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102469_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102469_2_label.jpg,32,37,98,334,LoCh LOMOND,0.45802347181361414,ocr_union
10102469,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102469_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102469_1_label.jpg,183,71,285,446,LOMOND,0.9997483845537951,ocr_union
10102470,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102470_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102470_2_label.jpg,19,177,120,95,LOMOND,0.9988754557463744,ocr_union
10102470,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102470_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102470_1_label.jpg,154,17,341,376,LOMOND,0.9999612609083806,ocr_union
10102471,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102471_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102471_2_label.jpg,17,233,126,44,LOCHLEA,0.9228665239864001,ocr_union
10102471,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102471_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102471_1_label.jpg,102,173,409,272,CaSK STRENGTH,0.7558255195418835,ocr_union
10102475,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102475_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102475_2_label.jpg,17,229,118,42,LOCHLEA,0.998822980793473,ocr_union
10102475,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102475_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102475_1_label.jpg,117,171,395,209,LOCHLEA,0.9881981448476582,ocr_union
10102476,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102476_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102476_2_label.jpg,18,240,117,38,LOCKLEA,0.6848166663772594,ocr_union
10102476,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102476_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102476_1_label.jpg,150,173,378,216,LOCHLEA,0.9965389470233866,ocr_union
10102477,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102477_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102477_2_label.jpg,15,239,120,42,LOCHLEA,0.9924754019751604,ocr_union
10102477,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102477_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102477_1_label.jpg,76,177,460,205,LOCHLEA,0.9997430750341213,ocr_union
20101219,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101219_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101219_2_label.jpg,19,261,119,38,RoBERT BURNS,0.7717879040949999,ocr_union
20101219,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101219_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101219_1_label.jpg,152,270,298,194,ROBERT BUR,0.7996201616232593,ocr_union
10101799,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101799_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101799_2_label.jpg,11,155,98,46,Arran,0.9942045076773287,ocr_union
10101799,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101799_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101799_1_label.jpg,108,21,379,336,Arran,0.9999813940863355,ocr_union
10101801,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101801_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101801_2_label.jpg,13,191,92,44,Arran,0.9983800676080388,ocr_union
10101801,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101801_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101801_1_label.jpg,113,37,327,327,Arran,0.9999868852341599,ocr_union
10101805,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101805_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101805_2_label.jpg,9,165,96,44,Arran,0.99882956045786,ocr_union
10101805,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101805_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101805_1_label.jpg,117,71,340,394,Arran,0.8773058487811243,ocr_union
10101806,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101806_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101806_2_label.jpg,12,155,136,171,Arran,0.9999920565060415,ocr_union
10101806,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101806_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101806_1_label.jpg,116,27,373,510,Arran,0.999992642938736,ocr_union
10101808,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101808_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101808_2_label.jpg,9,159,144,253,MOOR,0.9999379515647888,ocr_union
10101808,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101808_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101808_1_label.jpg,119,35,365,458,MOOR,0.9999081492424011,ocr_union
10101809,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101809_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101809_2_label.jpg,11,159,142,83,MOOR,0.9999542236328125,ocr_union
10101809,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101809_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101809_1_label.jpg,113,33,367,480,MOOR,0.9999569654464722,ocr_union
10101810,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101810_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101810_2_label.jpg,9,159,142,256,MACHRIE,0.9999439937963679,ocr_union
10101810,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101810_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101810_1_label.jpg,116,33,369,476,MACHRIE,0.9996189305520695,ocr_union
10101811,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101811_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101811_2_label.jpg,13,163,94,44,Arran,0.9999832600107527,ocr_union
10101811,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101811_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101811_1_label.jpg,108,51,324,404,Arran,0.9997834971405887,ocr_union
10101815,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101815_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101815_2_label.jpg,13,155,105,159,Arran,0.99996550705608,ocr_union
10101815,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101815_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101815_1_label.jpg,117,37,330,460,Arran,0.9999679594183994,ocr_union
10101818,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101818_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101818_2_label.jpg,9,165,103,61,Arran,0.9998920957944707,ocr_union
10101818,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101818_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101818_1_label.jpg,98,56,348,413,Arran,0.9999741436332702,ocr_union
10101819,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101819_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101819_2_label.jpg,9,161,139,160,Arran,0.9999894975265359,ocr_union
10101819,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10101819_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10101819_1_label.jpg,108,24,383,499,Arran,0.9999374114632005,ocr_union
10102478,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102478_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102478_2_label.jpg,30,228,96,32,LONGMORN,0.9986089638766839,ocr_union
10102478,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102478_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102478_1_label.jpg,142,120,325,269,LONGMORN,0.9996635233427351,ocr_union
10102479,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102479_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102479_2_label.jpg,28,228,98,32,LONGMORN,0.9685440167281202,ocr_union
